DATAFLOW,MEASURE: Measure,LOAN_TYPE: Loan Type,LOAN_PURPOSE: Loan Purpose,LENDER_TYPE: Lender Type,TSEST: Adjustment Type,REGION: Region,FREQ: Frequency,TIME_PERIOD: Time Period,OBS_VALUE,UNIT_MEASURE: Unit of Measure,UNIT_MULT: Unit of Multiplier,OBS_STATUS: Observation Status,OBS_COMMENT: Observation Comment
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8269: Revolving credit,TOTLOANPURP: Total purpose including refinancing,TOT: Total lender type,10: Original,AUS: Australia,M: Monthly,2011-07,3129.5,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8269: Revolving credit,TOTLOANPURP: Total purpose including refinancing,TOT: Total lender type,10: Original,AUS: Australia,M: Monthly,2011-08,3385,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8269: Revolving credit,TOTLOANPURP: Total purpose including refinancing,TOT: Total lender type,10: Original,AUS: Australia,M: Monthly,2011-09,2894.3,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8269: Revolving credit,TOTLOANPURP: Total purpose including refinancing,TOT: Total lender type,10: Original,AUS: Australia,M: Monthly,2011-10,3453.8,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8269: Revolving credit,TOTLOANPURP: Total purpose including refinancing,TOT: Total lender type,10: Original,AUS: Australia,M: Monthly,2011-11,3038.1,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8269: Revolving credit,TOTLOANPURP: Total purpose including refinancing,TOT: Total lender type,10: Original,AUS: Australia,M: Monthly,2011-12,3071.1,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8269: Revolving credit,TOTLOANPURP: Total purpose including refinancing,TOT: Total lender type,10: Original,AUS: Australia,M: Monthly,2012-01,2907.8,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8269: Revolving credit,TOTLOANPURP: Total purpose including refinancing,TOT: Total lender type,10: Original,AUS: Australia,M: Monthly,2012-02,2980.5,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8269: Revolving credit,TOTLOANPURP: Total purpose including refinancing,TOT: Total lender type,10: Original,AUS: Australia,M: Monthly,2012-03,3147.9,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8269: Revolving credit,TOTLOANPURP: Total purpose including refinancing,TOT: Total lender type,10: Original,AUS: Australia,M: Monthly,2012-04,2718.3,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8269: Revolving credit,TOTLOANPURP: Total purpose including refinancing,TOT: Total lender type,10: Original,AUS: Australia,M: Monthly,2012-05,3148.7,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8269: Revolving credit,TOTLOANPURP: Total purpose including refinancing,TOT: Total lender type,10: Original,AUS: Australia,M: Monthly,2012-06,3239.7,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8269: Revolving credit,TOTLOANPURP: Total purpose including refinancing,TOT: Total lender type,10: Original,AUS: Australia,M: Monthly,2012-07,3177.5,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8269: Revolving credit,TOTLOANPURP: Total purpose including refinancing,TOT: Total lender type,10: Original,AUS: Australia,M: Monthly,2012-08,2794.2,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8269: Revolving credit,TOTLOANPURP: Total purpose including refinancing,TOT: Total lender type,10: Original,AUS: Australia,M: Monthly,2012-09,2711.3,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8269: Revolving credit,TOTLOANPURP: Total purpose including refinancing,TOT: Total lender type,10: Original,AUS: Australia,M: Monthly,2012-10,3084.6,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8269: Revolving credit,TOTLOANPURP: Total purpose including refinancing,TOT: Total lender type,10: Original,AUS: Australia,M: Monthly,2012-11,2904.1,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8269: Revolving credit,TOTLOANPURP: Total purpose including refinancing,TOT: Total lender type,10: Original,AUS: Australia,M: Monthly,2012-12,2994.4,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8269: Revolving credit,TOTLOANPURP: Total purpose including refinancing,TOT: Total lender type,10: Original,AUS: Australia,M: Monthly,2013-01,2879.6,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8269: Revolving credit,TOTLOANPURP: Total purpose including refinancing,TOT: Total lender type,10: Original,AUS: Australia,M: Monthly,2013-02,2995.6,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8269: Revolving credit,TOTLOANPURP: Total purpose including refinancing,TOT: Total lender type,10: Original,AUS: Australia,M: Monthly,2013-03,2759.2,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8269: Revolving credit,TOTLOANPURP: Total purpose including refinancing,TOT: Total lender type,10: Original,AUS: Australia,M: Monthly,2013-04,3153.9,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8269: Revolving credit,TOTLOANPURP: Total purpose including refinancing,TOT: Total lender type,10: Original,AUS: Australia,M: Monthly,2013-05,3070.2,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8269: Revolving credit,TOTLOANPURP: Total purpose including refinancing,TOT: Total lender type,10: Original,AUS: Australia,M: Monthly,2013-06,2947.8,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8269: Revolving credit,TOTLOANPURP: Total purpose including refinancing,TOT: Total lender type,10: Original,AUS: Australia,M: Monthly,2013-07,3645.9,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8269: Revolving credit,TOTLOANPURP: Total purpose including refinancing,TOT: Total lender type,10: Original,AUS: Australia,M: Monthly,2013-08,2731.9,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8269: Revolving credit,TOTLOANPURP: Total purpose including refinancing,TOT: Total lender type,10: Original,AUS: Australia,M: Monthly,2013-09,2876.1,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8269: Revolving credit,TOTLOANPURP: Total purpose including refinancing,TOT: Total lender type,10: Original,AUS: Australia,M: Monthly,2013-10,3154.4,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8269: Revolving credit,TOTLOANPURP: Total purpose including refinancing,TOT: Total lender type,10: Original,AUS: Australia,M: Monthly,2013-11,2776.7,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8269: Revolving credit,TOTLOANPURP: Total purpose including refinancing,TOT: Total lender type,10: Original,AUS: Australia,M: Monthly,2013-12,2843.1,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8269: Revolving credit,TOTLOANPURP: Total purpose including refinancing,TOT: Total lender type,10: Original,AUS: Australia,M: Monthly,2014-01,2580.2,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8269: Revolving credit,TOTLOANPURP: Total purpose including refinancing,TOT: Total lender type,10: Original,AUS: Australia,M: Monthly,2014-02,2859.1,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8269: Revolving credit,TOTLOANPURP: Total purpose including refinancing,TOT: Total lender type,10: Original,AUS: Australia,M: Monthly,2014-03,2913.2,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8269: Revolving credit,TOTLOANPURP: Total purpose including refinancing,TOT: Total lender type,10: Original,AUS: Australia,M: Monthly,2014-04,2410.4,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8269: Revolving credit,TOTLOANPURP: Total purpose including refinancing,TOT: Total lender type,10: Original,AUS: Australia,M: Monthly,2014-05,2911.1,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8269: Revolving credit,TOTLOANPURP: Total purpose including refinancing,TOT: Total lender type,10: Original,AUS: Australia,M: Monthly,2014-06,3031.5,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8269: Revolving credit,TOTLOANPURP: Total purpose including refinancing,TOT: Total lender type,10: Original,AUS: Australia,M: Monthly,2014-07,3078.4,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8269: Revolving credit,TOTLOANPURP: Total purpose including refinancing,TOT: Total lender type,10: Original,AUS: Australia,M: Monthly,2014-08,2567.4,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8269: Revolving credit,TOTLOANPURP: Total purpose including refinancing,TOT: Total lender type,10: Original,AUS: Australia,M: Monthly,2014-09,2625.4,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8269: Revolving credit,TOTLOANPURP: Total purpose including refinancing,TOT: Total lender type,10: Original,AUS: Australia,M: Monthly,2014-10,3165.6,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8269: Revolving credit,TOTLOANPURP: Total purpose including refinancing,TOT: Total lender type,10: Original,AUS: Australia,M: Monthly,2014-11,2549.9,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8269: Revolving credit,TOTLOANPURP: Total purpose including refinancing,TOT: Total lender type,10: Original,AUS: Australia,M: Monthly,2014-12,2765.5,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8269: Revolving credit,TOTLOANPURP: Total purpose including refinancing,TOT: Total lender type,10: Original,AUS: Australia,M: Monthly,2015-01,2679,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8269: Revolving credit,TOTLOANPURP: Total purpose including refinancing,TOT: Total lender type,10: Original,AUS: Australia,M: Monthly,2015-02,2933.4,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8269: Revolving credit,TOTLOANPURP: Total purpose including refinancing,TOT: Total lender type,10: Original,AUS: Australia,M: Monthly,2015-03,2663.8,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8269: Revolving credit,TOTLOANPURP: Total purpose including refinancing,TOT: Total lender type,10: Original,AUS: Australia,M: Monthly,2015-04,2460.7,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8269: Revolving credit,TOTLOANPURP: Total purpose including refinancing,TOT: Total lender type,10: Original,AUS: Australia,M: Monthly,2015-05,2567.8,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8269: Revolving credit,TOTLOANPURP: Total purpose including refinancing,TOT: Total lender type,10: Original,AUS: Australia,M: Monthly,2015-06,3000.9,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8269: Revolving credit,TOTLOANPURP: Total purpose including refinancing,TOT: Total lender type,10: Original,AUS: Australia,M: Monthly,2015-07,2990.5,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8269: Revolving credit,TOTLOANPURP: Total purpose including refinancing,TOT: Total lender type,10: Original,AUS: Australia,M: Monthly,2015-08,2464.5,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8269: Revolving credit,TOTLOANPURP: Total purpose including refinancing,TOT: Total lender type,10: Original,AUS: Australia,M: Monthly,2015-09,2485.7,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8269: Revolving credit,TOTLOANPURP: Total purpose including refinancing,TOT: Total lender type,10: Original,AUS: Australia,M: Monthly,2015-10,2780,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8269: Revolving credit,TOTLOANPURP: Total purpose including refinancing,TOT: Total lender type,10: Original,AUS: Australia,M: Monthly,2015-11,2538.2,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8269: Revolving credit,TOTLOANPURP: Total purpose including refinancing,TOT: Total lender type,10: Original,AUS: Australia,M: Monthly,2015-12,2730.1,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8269: Revolving credit,TOTLOANPURP: Total purpose including refinancing,TOT: Total lender type,10: Original,AUS: Australia,M: Monthly,2016-01,2301.9,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8269: Revolving credit,TOTLOANPURP: Total purpose including refinancing,TOT: Total lender type,10: Original,AUS: Australia,M: Monthly,2016-02,2463.5,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8269: Revolving credit,TOTLOANPURP: Total purpose including refinancing,TOT: Total lender type,10: Original,AUS: Australia,M: Monthly,2016-03,2770.9,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8269: Revolving credit,TOTLOANPURP: Total purpose including refinancing,TOT: Total lender type,10: Original,AUS: Australia,M: Monthly,2016-04,2533,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8269: Revolving credit,TOTLOANPURP: Total purpose including refinancing,TOT: Total lender type,10: Original,AUS: Australia,M: Monthly,2016-05,2775.3,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8269: Revolving credit,TOTLOANPURP: Total purpose including refinancing,TOT: Total lender type,10: Original,AUS: Australia,M: Monthly,2016-06,2596.7,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8269: Revolving credit,TOTLOANPURP: Total purpose including refinancing,TOT: Total lender type,10: Original,AUS: Australia,M: Monthly,2016-07,2797.2,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8269: Revolving credit,TOTLOANPURP: Total purpose including refinancing,TOT: Total lender type,10: Original,AUS: Australia,M: Monthly,2016-08,2193.3,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8269: Revolving credit,TOTLOANPURP: Total purpose including refinancing,TOT: Total lender type,10: Original,AUS: Australia,M: Monthly,2016-09,2113.6,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8269: Revolving credit,TOTLOANPURP: Total purpose including refinancing,TOT: Total lender type,10: Original,AUS: Australia,M: Monthly,2016-10,2161,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8269: Revolving credit,TOTLOANPURP: Total purpose including refinancing,TOT: Total lender type,10: Original,AUS: Australia,M: Monthly,2016-11,2450.7,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8269: Revolving credit,TOTLOANPURP: Total purpose including refinancing,TOT: Total lender type,10: Original,AUS: Australia,M: Monthly,2016-12,2456.4,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8269: Revolving credit,TOTLOANPURP: Total purpose including refinancing,TOT: Total lender type,10: Original,AUS: Australia,M: Monthly,2017-01,2132.2,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8269: Revolving credit,TOTLOANPURP: Total purpose including refinancing,TOT: Total lender type,10: Original,AUS: Australia,M: Monthly,2017-02,2115.1,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8269: Revolving credit,TOTLOANPURP: Total purpose including refinancing,TOT: Total lender type,10: Original,AUS: Australia,M: Monthly,2017-03,2318.1,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8269: Revolving credit,TOTLOANPURP: Total purpose including refinancing,TOT: Total lender type,10: Original,AUS: Australia,M: Monthly,2017-04,1843,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8269: Revolving credit,TOTLOANPURP: Total purpose including refinancing,TOT: Total lender type,10: Original,AUS: Australia,M: Monthly,2017-05,2150.5,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8269: Revolving credit,TOTLOANPURP: Total purpose including refinancing,TOT: Total lender type,10: Original,AUS: Australia,M: Monthly,2017-06,2453,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8269: Revolving credit,TOTLOANPURP: Total purpose including refinancing,TOT: Total lender type,10: Original,AUS: Australia,M: Monthly,2017-07,2242.5,AUD: Australian Dollars,6: Millions,,
ABS:LEND_PERSONAL(1.0.0),1: Value of New Loan Commitments,DV8269: Revolving credit,TOTLOANPURP: Total purpose including refinancing,TOT: Total lender type,10: Original,AUS: Australia,M: Monthly,2017-08,2183.8,AUD: Australian Dollars,6: Millions,,
